ZipCode,City,State,County,CityAliasAbbreviation,CityAliasName,CityMixedCase,CityAliasMixedCase
74501,MCALESTER,OK,PITTSBURG,,HAYWOOD,Mcalester,Haywood
74501,MCALESTER,OK,PITTSBURG,,RICHVILLE,Mcalester,Richville
74501,MCALESTER,OK,PITTSBURG,,MCALESTER,Mcalester,Mcalester
74502,MCALESTER,OK,PITTSBURG,,MCALESTER,Mcalester,Mcalester
74521,ALBION,OK,PUSHMATAHA,,ALBION,Albion,Albion
74522,ALDERSON,OK,PITTSBURG,,ALDERSON,Alderson,Alderson
74523,ANTLERS,OK,PUSHMATAHA,,ANTLERS,Antlers,Antlers
74525,ATOKA,OK,ATOKA,,FARRIS,Atoka,Farris
74525,ATOKA,OK,ATOKA,,ATOKA,Atoka,Atoka
74528,BLANCO,OK,PITTSBURG,,BLANCO,Blanco,Blanco
74529,BLOCKER,OK,PITTSBURG,,BLOCKER,Blocker,Blocker
74530,BROMIDE,OK,JOHNSTON,,BROMIDE,Bromide,Bromide
74531,CALVIN,OK,HUGHES,,CALVIN,Calvin,Calvin
74531,CALVIN,OK,HUGHES,,GERTY,Calvin,Gerty
74533,CANEY,OK,ATOKA,,CANEY,Caney,Caney
74534,CENTRAHOMA,OK,COAL,,CENTRAHOMA,Centrahoma,Centrahoma
74535,CLARITA,OK,COAL,,CLARITA,Clarita,Clarita
74536,CLAYTON,OK,PUSHMATAHA,,CLAYTON,Clayton,Clayton
74538,COALGATE,OK,COAL,,OLNEY,Coalgate,Olney
74538,COALGATE,OK,COAL,,COLGATE,Coalgate,Colgate
74538,COALGATE,OK,COAL,,COALGATE,Coalgate,Coalgate
74538,COALGATE,OK,COAL,,COTTONWOOD,Coalgate,Cottonwood
74538,COALGATE,OK,COAL,,PHILLIPS,Coalgate,Phillips
74540,DAISY,OK,ATOKA,,DAISY,Daisy,Daisy
74543,FINLEY,OK,PUSHMATAHA,,FINLEY,Finley,Finley
74545,GOWEN,OK,LATIMER,,GOWEN,Gowen,Gowen
74546,HAILEYVILLE,OK,PITTSBURG,,HAILEYVILLE,Haileyville,Haileyville
74547,HARTSHORNE,OK,PITTSBURG,,HARTSHORNE,Hartshorne,Hartshorne
74549,KIAMICHI CHRISTIAN MISSION,OK,LE FLORE,KIAMICHI,KIAMICHI CHRISTIAN MISSION,Kiamichi Christian Mission,Kiamichi Christian Mission
74549,KIAMICHI CHRISTIAN MISSION,OK,LE FLORE,,HONOBIA,Kiamichi Christian Mission,Honobia
74549,KIAMICHI CHRISTIAN MISSION,OK,LE FLORE,,KIAMICHI,Kiamichi Christian Mission,Kiamichi
74552,KINTA,OK,HASKELL,,KINTA,Kinta,Kinta
74553,KIOWA,OK,PITTSBURG,,KIOWA,Kiowa,Kiowa
74554,KREBS,OK,PITTSBURG,,KREBS,Krebs,Krebs
74555,LANE,OK,ATOKA,,LANE,Lane,Lane
74556,LEHIGH,OK,COAL,,LEHIGH,Lehigh,Lehigh
74557,MOYERS,OK,PUSHMATAHA,,MOYERS,Moyers,Moyers
74558,NASHOBA,OK,PUSHMATAHA,,NASHOBA,Nashoba,Nashoba
74559,PANOLA,OK,LATIMER,,PANOLA,Panola,Panola
74560,PITTSBURG,OK,PITTSBURG,,PITTSBURG,Pittsburg,Pittsburg
74561,QUINTON,OK,PITTSBURG,,QUINTON,Quinton,Quinton
74562,RATTAN,OK,PUSHMATAHA,,RATTAN,Rattan,Rattan
74563,RED OAK,OK,LATIMER,,RED OAK,Red Oak,Red Oak
74565,SAVANNA,OK,PITTSBURG,,SAVANNA,Savanna,Savanna
74567,SNOW,OK,PUSHMATAHA,,SNOW,Snow,Snow
74569,STRINGTOWN,OK,ATOKA,,STRINGTOWN,Stringtown,Stringtown
74570,STUART,OK,HUGHES,,STUART,Stuart,Stuart
74570,STUART,OK,HUGHES,,ASHLAND,Stuart,Ashland
74571,TALIHINA,OK,LATIMER,,TALIHINA,Talihina,Talihina
74572,TUPELO,OK,COAL,,TUPELO,Tupelo,Tupelo
74574,TUSKAHOMA,OK,PUSHMATAHA,,TUSKAHOMA,Tuskahoma,Tuskahoma
74576,WARDVILLE,OK,PITTSBURG,,WARDVILLE,Wardville,Wardville
74577,WHITESBORO,OK,LE FLORE,,WHITESBORO,Whitesboro,Whitesboro
74578,WILBURTON,OK,LATIMER,,WILBURTON,Wilburton,Wilburton
74578,WILBURTON,OK,LATIMER,,HIGGINS,Wilburton,Higgins
74601,PONCA CITY,OK,KAY,,KILDARE,Ponca City,Kildare
74601,PONCA CITY,OK,KAY,,PONCA CITY,Ponca City,Ponca City
74602,PONCA CITY,OK,KAY,,PONCA CITY,Ponca City,Ponca City
74602,PONCA CITY,OK,KAY,,KILDARE,Ponca City,Kildare
74604,PONCA CITY,OK,KAY,,KILDARE,Ponca City,Kildare
74604,PONCA CITY,OK,KAY,,PONCA CITY,Ponca City,Ponca City
74630,BILLINGS,OK,NOBLE,,BILLINGS,Billings,Billings
74631,BLACKWELL,OK,KAY,,BLACKWELL,Blackwell,Blackwell
74632,BRAMAN,OK,KAY,,BRAMAN,Braman,Braman
74633,BURBANK,OK,OSAGE,,BURBANK,Burbank,Burbank
74636,DEER CREEK,OK,GRANT,,DEER CREEK,Deer Creek,Deer Creek
74637,FAIRFAX,OK,OSAGE,,FAIRFAX,Fairfax,Fairfax
74640,HUNTER,OK,GARFIELD,,HUNTER,Hunter,Hunter
74641,KAW CITY,OK,KAY,,KAW,Kaw City,Kaw
74641,KAW CITY,OK,KAY,,KAW CITY,Kaw City,Kaw City
74643,LAMONT,OK,GRANT,,LAMONT,Lamont,Lamont
74644,MARLAND,OK,NOBLE,,MARLAND,Marland,Marland
74646,NARDIN,OK,KAY,,NARDIN,Nardin,Nardin
74647,NEWKIRK,OK,KAY,,PECKHAM,Newkirk,Peckham
74647,NEWKIRK,OK,KAY,,NEWKIRK,Newkirk,Newkirk
74650,RALSTON,OK,PAWNEE,,RALSTON,Ralston,Ralston
74651,RED ROCK,OK,NOBLE,,RED ROCK,Red Rock,Red Rock
74652,SHIDLER,OK,OSAGE,,FORAKER,Shidler,Foraker
74652,SHIDLER,OK,OSAGE,,SHIDLER,Shidler,Shidler
74652,SHIDLER,OK,OSAGE,,WEBB CITY,Shidler,Webb City
74653,TONKAWA,OK,KAY,,TONKAWA,Tonkawa,Tonkawa
74701,DURANT,OK,BRYAN,,DURANT,Durant,Durant
74701,DURANT,OK,BRYAN,,SILO,Durant,Silo
74702,DURANT,OK,BRYAN,,DURANT,Durant,Durant
74720,ACHILLE,OK,BRYAN,,ACHILLE,Achille,Achille
74721,ALBANY,OK,BRYAN,,ALBANY,Albany,Albany
74722,BATTIEST,OK,MCCURTAIN,,BATTIEST,Battiest,Battiest
74723,BENNINGTON,OK,BRYAN,,BENNINGTON,Bennington,Bennington
74723,BENNINGTON,OK,BRYAN,,WADE,Bennington,Wade
74724,BETHEL,OK,MCCURTAIN,,BETHEL,Bethel,Bethel
74726,BOKCHITO,OK,BRYAN,,BOKCHITO,Bokchito,Bokchito
74726,BOKCHITO,OK,BRYAN,,ARMSTRONG,Bokchito,Armstrong
74727,BOSWELL,OK,CHOCTAW,,BOSWELL,Boswell,Boswell
74728,BROKEN BOW,OK,MCCURTAIN,,BROKEN BOW,Broken Bow,Broken Bow
74728,BROKEN BOW,OK,MCCURTAIN,,BB,BB,Bb
74728,BROKEN BOW,OK,MCCURTAIN,,BRKN BOW,Broken Bow,Brkn Bow
74729,CADDO,OK,BRYAN,,CADDO,Caddo,Caddo
74730,CALERA,OK,BRYAN,,CALERA,Calera,Calera
74731,CARTWRIGHT,OK,BRYAN,,CARTWRIGHT,Cartwright,Cartwright
74733,COLBERT,OK,BRYAN,,COLBERT,Colbert,Colbert
74734,EAGLETOWN,OK,MCCURTAIN,,EAGLETOWN,Eagletown,Eagletown
74735,FORT TOWSON,OK,CHOCTAW,,FT TOWSON,Fort Towson,Ft Towson
74735,FORT TOWSON,OK,CHOCTAW,,FORT TOWSON,Fort Towson,Fort Towson
74736,GARVIN,OK,MCCURTAIN,,GARVIN,Garvin,Garvin
74737,GOLDEN,OK,MCCURTAIN,,GOLDEN,Golden,Golden
74738,GRANT,OK,CHOCTAW,,GRANT,Grant,Grant
74740,HAWORTH,OK,MCCURTAIN,,TOM,Haworth,Tom
74740,HAWORTH,OK,MCCURTAIN,,HAWORTH,Haworth,Haworth
74741,HENDRIX,OK,BRYAN,,HENDRIX,Hendrix,Hendrix
74741,HENDRIX,OK,BRYAN,,YARNABY,Hendrix,Yarnaby
74743,HUGO,OK,CHOCTAW,,HUGO,Hugo,Hugo
74745,IDABEL,OK,MCCURTAIN,,IDABEL,Idabel,Idabel
74747,KEMP,OK,BRYAN,,KEMP,Kemp,Kemp
74748,KENEFIC,OK,JOHNSTON,,KENEFIC,Kenefic,Kenefic
74750,MILLERTON,OK,MCCURTAIN,,MILLERTON,Millerton,Millerton
74752,PICKENS,OK,MCCURTAIN,,PICKENS,Pickens,Pickens
74753,PLATTER,OK,BRYAN,,PLATTER,Platter,Platter
74754,RINGOLD,OK,MCCURTAIN,,RINGOLD,Ringold,Ringold
74755,RUFE,OK,MCCURTAIN,,RUFE,Rufe,Rufe
74756,SAWYER,OK,CHOCTAW,,SAWYER,Sawyer,Sawyer
74759,SOPER,OK,CHOCTAW,,SOPER,Soper,Soper
74760,SPENCERVILLE,OK,CHOCTAW,,SPENCERVILLE,Spencerville,Spencerville
74761,SWINK,OK,CHOCTAW,,SWINK,Swink,Swink
74764,VALLIANT,OK,MCCURTAIN,,VALLIANT,Valliant,Valliant
74766,WRIGHT CITY,OK,MCCURTAIN,,WRIGHT CITY,Wright City,Wright City
74801,SHAWNEE,OK,POTTAWATOMIE,,JOHNSON,Shawnee,Johnson
74801,SHAWNEE,OK,POTTAWATOMIE,,BETHEL ACRES,Shawnee,Bethel Acres
74801,SHAWNEE,OK,POTTAWATOMIE,,SHAWNEE,Shawnee,Shawnee
74802,SHAWNEE,OK,POTTAWATOMIE,,SHAWNEE,Shawnee,Shawnee
74804,SHAWNEE,OK,POTTAWATOMIE,,SHAWNEE,Shawnee,Shawnee
74818,SEMINOLE,OK,SEMINOLE,,SEMINOLE,Seminole,Seminole
74820,ADA,OK,PONTOTOC,,BYNG,Ada,Byng
74820,ADA,OK,PONTOTOC,,BING,Ada,Bing
74820,ADA,OK,PONTOTOC,,PONTOTOC,Ada,Pontotoc
74820,ADA,OK,PONTOTOC,,ADA,Ada,Ada
74821,ADA,OK,PONTOTOC,,ADA,Ada,Ada
74824,AGRA,OK,LINCOLN,,AGRA,Agra,Agra
74825,ALLEN,OK,PONTOTOC,,ALLEN,Allen,Allen
74826,ASHER,OK,POTTAWATOMIE,,ASHER,Asher,Asher
74827,ATWOOD,OK,HUGHES,,ATWOOD,Atwood,Atwood
74829,BOLEY,OK,OKFUSKEE,,BOLEY,Boley,Boley
74830,BOWLEGS,OK,SEMINOLE,,BOWLEGS,Bowlegs,Bowlegs
74831,BYARS,OK,MCCLAIN,,BYARS,Byars,Byars
74831,BYARS,OK,MCCLAIN,,ROSEDALE,Byars,Rosedale
74832,CARNEY,OK,LINCOLN,,CARNEY,Carney,Carney
74833,CASTLE,OK,OKFUSKEE,,WELTY,Castle,Welty
74833,CASTLE,OK,OKFUSKEE,,CASTLE,Castle,Castle
74834,CHANDLER,OK,LINCOLN,,CHANDLER,Chandler,Chandler
74836,CONNERVILLE,OK,JOHNSTON,,CONNERVILLE,Connerville,Connerville
74837,CROMWELL,OK,SEMINOLE,,CROMWELL,Cromwell,Cromwell
74839,DUSTIN,OK,HUGHES,,DUSTIN,Dustin,Dustin
74840,EARLSBORO,OK,POTTAWATOMIE,,EARLSBORO,Earlsboro,Earlsboro
74842,FITTSTOWN,OK,PONTOTOC,,FITTSTOWN,Fittstown,Fittstown
74843,FITZHUGH,OK,PONTOTOC,,FITZHUGH,Fitzhugh,Fitzhugh
74844,FRANCIS,OK,PONTOTOC,,FRANCIS,Francis,Francis
74845,HANNA,OK,MCINTOSH,,VERNON,Hanna,Vernon
74845,HANNA,OK,MCINTOSH,,HANNA,Hanna,Hanna
74848,HOLDENVILLE,OK,HUGHES,,HOLDENVILLE,Holdenville,Holdenville
74848,HOLDENVILLE,OK,HUGHES,,SPAULDING,Holdenville,Spaulding
74848,HOLDENVILLE,OK,HUGHES,,YEAGER,Holdenville,Yeager
74848,HOLDENVILLE,OK,HUGHES,,HORNTOWN,Holdenville,Horntown
74849,KONAWA,OK,SEMINOLE,,KONAWA,Konawa,Konawa
74850,LAMAR,OK,HUGHES,,LAMAR,Lamar,Lamar
74851,MCLOUD,OK,POTTAWATOMIE,,DALE,Mcloud,Dale
74851,MCLOUD,OK,POTTAWATOMIE,,MCLOUD,Mcloud,Mcloud
74852,MACOMB,OK,POTTAWATOMIE,,MACOMB,Macomb,Macomb
74854,MAUD,OK,POTTAWATOMIE,,MAUD,Maud,Maud
74855,MEEKER,OK,LINCOLN,,MEEKER,Meeker,Meeker
74856,MILL CREEK,OK,JOHNSTON,,MILL CREEK,Mill Creek,Mill Creek
74857,NEWALLA,OK,CLEVELAND,,NEWALLA,Newalla,Newalla
74859,OKEMAH,OK,OKFUSKEE,,BEARDEN,Okemah,Bearden
74859,OKEMAH,OK,OKFUSKEE,,MASON,Okemah,Mason
74859,OKEMAH,OK,OKFUSKEE,,OKEMAH,Okemah,Okemah
74860,PADEN,OK,OKFUSKEE,,PADEN,Paden,Paden
74864,PRAGUE,OK,LINCOLN,,PRAGUE,Prague,Prague
74865,ROFF,OK,PONTOTOC,,ROFF,Roff,Roff
74865,ROFF,OK,PONTOTOC,,HICKORY,Roff,Hickory
74866,SAINT LOUIS,OK,POTTAWATOMIE,,SAINT LOUIS,Saint Louis,Saint Louis
74867,SASAKWA,OK,SEMINOLE,,SASAKWA,Sasakwa,Sasakwa
74868,SEMINOLE,OK,SEMINOLE,,SEMINOLE,Seminole,Seminole
74869,SPARKS,OK,LINCOLN,,SPARKS,Sparks,Sparks
74871,STONEWALL,OK,PONTOTOC,,HARDEN CITY,Stonewall,Harden City
74871,STONEWALL,OK,PONTOTOC,,STONEWALL,Stonewall,Stonewall
74872,STRATFORD,OK,GARVIN,,STRATFORD,Stratford,Stratford
74873,TECUMSEH,OK,POTTAWATOMIE,,PINK,Tecumseh,Pink
74873,TECUMSEH,OK,POTTAWATOMIE,,TECUMSEH,Tecumseh,Tecumseh
74873,TECUMSEH,OK,POTTAWATOMIE,,BROOKSVILLE,Tecumseh,Brooksville
74875,TRYON,OK,LINCOLN,,TRYON,Tryon,Tryon
74878,WANETTE,OK,POTTAWATOMIE,,WANETTE,Wanette,Wanette
74878,WANETTE,OK,POTTAWATOMIE,,TRIBBEY,Wanette,Tribbey
74880,WELEETKA,OK,OKFUSKEE,,CLEARVIEW,Weleetka,Clearview
74880,WELEETKA,OK,OKFUSKEE,,WELEETKA,Weleetka,Weleetka
74880,WELEETKA,OK,OKFUSKEE,,PHAROAH,Weleetka,Pharoah
74881,WELLSTON,OK,LINCOLN,,FALLIS,Wellston,Fallis
74881,WELLSTON,OK,LINCOLN,,WARWICK,Wellston,Warwick
74881,WELLSTON,OK,LINCOLN,,WELLSTON,Wellston,Wellston
74883,WETUMKA,OK,HUGHES,,WETUMKA,Wetumka,Wetumka
74884,WEWOKA,OK,SEMINOLE,,LIMA,Wewoka,Lima
74884,WEWOKA,OK,SEMINOLE,,WEWOKA,Wewoka,Wewoka
74884,WEWOKA,OK,SEMINOLE,,NEW LIMA,Wewoka,New Lima
74901,ARKOMA,OK,LE FLORE,,ARKOMA,Arkoma,Arkoma
74902,POCOLA,OK,LE FLORE,,POCOLA,Pocola,Pocola
74930,BOKOSHE,OK,LE FLORE,,BOKOSHE,Bokoshe,Bokoshe
74931,BUNCH,OK,ADAIR,,BUNCH,Bunch,Bunch
74932,CAMERON,OK,LE FLORE,,CAMERON,Cameron,Cameron
74935,FANSHAWE,OK,LE FLORE,,FANSHAWE,Fanshawe,Fanshawe
74936,GANS,OK,SEQUOYAH,,GANS,Gans,Gans
74937,HEAVENER,OK,LE FLORE,,HEAVENER,Heavener,Heavener
74939,HODGEN,OK,LE FLORE,,HODGEN,Hodgen,Hodgen
74940,HOWE,OK,LE FLORE,,HOWE,Howe,Howe
74941,KEOTA,OK,HASKELL,,COWLINGTON,Keota,Cowlington
74941,KEOTA,OK,HASKELL,,KEOTA,Keota,Keota
74942,LEFLORE,OK,LE FLORE,,LEFLORE,Leflore,Leflore
74943,LEQUIRE,OK,HASKELL,,LEQUIRE,Lequire,Lequire
74944,MCCURTAIN,OK,HASKELL,,MCCURTAIN,Mccurtain,Mccurtain
74945,MARBLE CITY,OK,SEQUOYAH,,MARBLE CITY,Marble City,Marble City
74946,MOFFETT,OK,SEQUOYAH,,MOFFETT,Moffett,Moffett
74947,MONROE,OK,LE FLORE,,MONROE,Monroe,Monroe
74948,MULDROW,OK,SEQUOYAH,,MULDROW,Muldrow,Muldrow
74949,MUSE,OK,LE FLORE,,MUSE,Muse,Muse
74951,PANAMA,OK,LE FLORE,,PANAMA,Panama,Panama
74953,POTEAU,OK,LE FLORE,,POTEAU,Poteau,Poteau
74954,ROLAND,OK,SEQUOYAH,,ROLAND,Roland,Roland
74955,SALLISAW,OK,SEQUOYAH,,SALLISAW,Sallisaw,Sallisaw
74956,SHADY POINT,OK,LE FLORE,,SHADY POINT,Shady Point,Shady Point
74957,SMITHVILLE,OK,MCCURTAIN,,SMITHVILLE,Smithville,Smithville
74957,SMITHVILLE,OK,MCCURTAIN,,OCTAVIA,Smithville,Octavia
74959,SPIRO,OK,LE FLORE,,FORT COFFEE,Spiro,Fort Coffee
74959,SPIRO,OK,LE FLORE,,SPIRO,Spiro,Spiro
74960,STILWELL,OK,ADAIR,,STILWELL,Stilwell,Stilwell
74962,VIAN,OK,SEQUOYAH,,VIAN,Vian,Vian
74963,WATSON,OK,MCCURTAIN,,WATSON,Watson,Watson
74964,WATTS,OK,ADAIR,,WATTS,Watts,Watts
74965,WESTVILLE,OK,ADAIR,,WESTVILLE,Westville,Westville
74966,WISTER,OK,LE FLORE,,SUMMERFIELD,Wister,Summerfield
74966,WISTER,OK,LE FLORE,,WISTER,Wister,Wister
75001,ADDISON,TX,DALLAS,,ADDISON,Addison,Addison
75002,ALLEN,TX,COLLIN,,PARKER,Allen,Parker
75002,ALLEN,TX,COLLIN,,ALLEN,Allen,Allen
75002,ALLEN,TX,COLLIN,,LUCAS,Allen,Lucas
75006,CARROLLTON,TX,DALLAS,,CARROLLTON,Carrollton,Carrollton
75007,CARROLLTON,TX,DENTON,,CARROLLTON,Carrollton,Carrollton
75009,CELINA,TX,COLLIN,,CELINA,Celina,Celina
75010,CARROLLTON,TX,DENTON,,CARROLLTON,Carrollton,Carrollton
75011,CARROLLTON,TX,DALLAS,,CARROLLTON,Carrollton,Carrollton
75013,ALLEN,TX,COLLIN,,ALLEN,Allen,Allen
75014,IRVING,TX,DALLAS,,IRVING,Irving,Irving
75015,IRVING,TX,DALLAS,,IRVING,Irving,Irving
75016,IRVING,TX,DALLAS,,IRVING,Irving,Irving
75017,IRVING,TX,DALLAS,,IRVING,Irving,Irving
75019,COPPELL,TX,DALLAS,,COPPELL,Coppell,Coppell
75020,DENISON,TX,GRAYSON,,DENISON,Denison,Denison
75021,DENISON,TX,GRAYSON,,DENISON,Denison,Denison
75022,FLOWER MOUND,TX,DENTON,,LEWISVILLE,Flower Mound,Lewisville
75022,FLOWER MOUND,TX,DENTON,,FLOWERMOUND,Flower Mound,Flowermound
75022,FLOWER MOUND,TX,DENTON,,FLOWER MOUND,Flower Mound,Flower Mound
75023,PLANO,TX,COLLIN,,PLANO,Plano,Plano
75024,PLANO,TX,COLLIN,,PLANO,Plano,Plano
75025,PLANO,TX,COLLIN,,PLANO,Plano,Plano
75026,PLANO,TX,COLLIN,,PLANO,Plano,Plano
75027,FLOWER MOUND,TX,DENTON,,LEWISVILLE,Flower Mound,Lewisville
75027,FLOWER MOUND,TX,DENTON,,FLOWER MOUND,Flower Mound,Flower Mound
75027,FLOWER MOUND,TX,DENTON,,FLOWERMOUND,Flower Mound,Flowermound
75028,FLOWER MOUND,TX,DENTON,,FLOWER MOUND,Flower Mound,Flower Mound
75028,FLOWER MOUND,TX,DENTON,,FLOWERMOUND,Flower Mound,Flowermound
75028,FLOWER MOUND,TX,DENTON,,LEWISVILLE,Flower Mound,Lewisville
75029,LEWISVILLE,TX,DENTON,,LEWISVILLE,Lewisville,Lewisville
75030,ROWLETT,TX,DALLAS,,ROWLETT,Rowlett,Rowlett
75032,ROCKWALL,TX,ROCKWALL,,ROCKWALL,Rockwall,Rockwall
75032,ROCKWALL,TX,ROCKWALL,,HEATH,Rockwall,Heath
75033,FRISCO,TX,DENTON,,FRISCO,Frisco,Frisco
75034,FRISCO,TX,DENTON,,FRISCO,Frisco,Frisco
75035,FRISCO,TX,COLLIN,,FRISCO,Frisco,Frisco
75038,IRVING,TX,DALLAS,,IRVING,Irving,Irving
75039,IRVING,TX,DALLAS,,IRVING,Irving,Irving
75040,GARLAND,TX,DALLAS,,GARLAND,Garland,Garland
75041,GARLAND,TX,DALLAS,,GARLAND,Garland,Garland
75042,GARLAND,TX,DALLAS,,GARLAND,Garland,Garland
75043,GARLAND,TX,DALLAS,,GARLAND,Garland,Garland
75044,GARLAND,TX,DALLAS,,GARLAND,Garland,Garland
75045,GARLAND,TX,DALLAS,,GARLAND,Garland,Garland
75046,GARLAND,TX,DALLAS,,GARLAND,Garland,Garland
75047,GARLAND,TX,DALLAS,,GARLAND,Garland,Garland
75048,SACHSE,TX,DALLAS,,GARLAND,Sachse,Garland
75048,SACHSE,TX,DALLAS,,SACHSE,Sachse,Sachse
75049,GARLAND,TX,DALLAS,,GARLAND,Garland,Garland
75050,GRAND PRAIRIE,TX,DALLAS,,GRAND PRAIRIE,Grand Prairie,Grand Prairie
75051,GRAND PRAIRIE,TX,DALLAS,,GRAND PRAIRIE,Grand Prairie,Grand Prairie
75052,GRAND PRAIRIE,TX,DALLAS,,GRAND PRAIRIE,Grand Prairie,Grand Prairie
75053,GRAND PRAIRIE,TX,DALLAS,,GRAND PRAIRIE,Grand Prairie,Grand Prairie
75054,GRAND PRAIRIE,TX,DALLAS,,GRAND PRAIRIE,Grand Prairie,Grand Prairie
75056,THE COLONY,TX,DENTON,,THE COLONY,The Colony,The Colony
75056,THE COLONY,TX,DENTON,,LEWISVILLE,The Colony,Lewisville
75057,LEWISVILLE,TX,DENTON,,LEWISVILLE,Lewisville,Lewisville
75058,GUNTER,TX,GRAYSON,,GUNTER,Gunter,Gunter
75060,IRVING,TX,DALLAS,,IRVING,Irving,Irving
75061,IRVING,TX,DALLAS,,IRVING,Irving,Irving
75062,IRVING,TX,DALLAS,,IRVING,Irving,Irving
75063,IRVING,TX,DALLAS,,IRVING,Irving,Irving
75065,LAKE DALLAS,TX,DENTON,,HICKORY CREEK,Lake Dallas,Hickory Creek
75065,LAKE DALLAS,TX,DENTON,,LAKE DALLAS,Lake Dallas,Lake Dallas
75067,LEWISVILLE,TX,DENTON,,LOUISVILLE,Lewisville,Louisville
75067,LEWISVILLE,TX,DENTON,,LEWISVILLE,Lewisville,Lewisville
75068,LITTLE ELM,TX,DENTON,LAKEWOOD VLG,LAKEWOOD VILLAGE,Little Elm,Lakewood Village
75068,LITTLE ELM,TX,DENTON,,OAK POINT,Little Elm,Oak Point
75068,LITTLE ELM,TX,DENTON,,LAKEWOOD VLG,Little Elm,Lakewood Vlg
75068,LITTLE ELM,TX,DENTON,,LITTLE ELM,Little Elm,Little Elm
75069,MCKINNEY,TX,COLLIN,,MC KINNEY,Mckinney,Mc Kinney
75069,MCKINNEY,TX,COLLIN,,MCKINNEY,Mckinney,Mckinney
75069,MCKINNEY,TX,COLLIN,,FAIRVIEW,Mckinney,Fairview
75070,MCKINNEY,TX,COLLIN,,MCKINNEY,Mckinney,Mckinney
75070,MCKINNEY,TX,COLLIN,,MC KINNEY,Mckinney,Mc Kinney
75071,MCKINNEY,TX,COLLIN,,MC KINNEY,Mckinney,Mc Kinney
75071,MCKINNEY,TX,COLLIN,,MCKINNEY,Mckinney,Mckinney
75074,PLANO,TX,COLLIN,,PLANO,Plano,Plano
75074,PLANO,TX,COLLIN,,MURPHY,Plano,Murphy
75075,PLANO,TX,COLLIN,,PLANO,Plano,Plano
75076,POTTSBORO,TX,GRAYSON,,POTTSBORO,Pottsboro,Pottsboro
75076,POTTSBORO,TX,GRAYSON,,FINK,Pottsboro,Fink
75077,LEWISVILLE,TX,DENTON,,COPPER CANYON,Lewisville,Copper Canyon
75077,LEWISVILLE,TX,DENTON,,HIGHLAND VILL,Lewisville,Highland Vill
75077,LEWISVILLE,TX,DENTON,,DOUBLE OAK,Lewisville,Double Oak
75077,LEWISVILLE,TX,DENTON,,LEWISVILLE,Lewisville,Lewisville
75077,LEWISVILLE,TX,DENTON,HIGHLAND VILL,HIGHLAND VILLAGE,Lewisville,Highland Village
75078,PROSPER,TX,COLLIN,,PROSPER,Prosper,Prosper
75080,RICHARDSON,TX,DALLAS,,BUCKINGHAM,Richardson,Buckingham
75080,RICHARDSON,TX,DALLAS,,RICHARDSON,Richardson,Richardson
75081,RICHARDSON,TX,DALLAS,,RICHARDSON,Richardson,Richardson
75082,RICHARDSON,TX,DALLAS,,RICHARDSON,Richardson,Richardson
75083,RICHARDSON,TX,DALLAS,,RICHARDSON,Richardson,Richardson
75085,RICHARDSON,TX,DALLAS,,RICHARDSON,Richardson,Richardson
75086,PLANO,TX,COLLIN,,PLANO,Plano,Plano
75087,ROCKWALL,TX,ROCKWALL,,ROCKWALL,Rockwall,Rockwall
75088,ROWLETT,TX,DALLAS,,ROWLETT,Rowlett,Rowlett
75089,ROWLETT,TX,DALLAS,,ROWLETT,Rowlett,Rowlett
75090,SHERMAN,TX,GRAYSON,,SHERMAN,Sherman,Sherman
75091,SHERMAN,TX,GRAYSON,,SHERMAN,Sherman,Sherman
75092,SHERMAN,TX,GRAYSON,,KNOLLWOOD,Sherman,Knollwood
75092,SHERMAN,TX,GRAYSON,,SHERMAN,Sherman,Sherman
75093,PLANO,TX,COLLIN,,PLANO,Plano,Plano
75094,PLANO,TX,COLLIN,,PLANO,Plano,Plano
75094,PLANO,TX,COLLIN,,PARKER,Plano,Parker
75094,PLANO,TX,COLLIN,,MURPHY,Plano,Murphy
75097,WESTON,TX,COLLIN,,WESTON,Weston,Weston
75098,WYLIE,TX,COLLIN,,LUCAS,Wylie,Lucas
75098,WYLIE,TX,COLLIN,,ST PAUL,Wylie,St Paul
75098,WYLIE,TX,COLLIN,,WYLIE,Wylie,Wylie
75099,COPPELL,TX,DALLAS,,COPPELL,Coppell,Coppell
75099,COPPELL,TX,DALLAS,,USPS OFFICIAL MAIL,Coppell,Usps Official Mail
75101,BARDWELL,TX,ELLIS,,BARDWELL,Bardwell,Bardwell
75102,BARRY,TX,NAVARRO,,BARRY,Barry,Barry
75103,CANTON,TX,VAN ZANDT,,CANTON,Canton,Canton
75104,CEDAR HILL,TX,DALLAS,,CEDAR HILL,Cedar Hill,Cedar Hill
75105,CHATFIELD,TX,NAVARRO,,CHATFIELD,Chatfield,Chatfield
75106,CEDAR HILL,TX,DALLAS,,CEDAR HILL,Cedar Hill,Cedar Hill
75109,CORSICANA,TX,NAVARRO,,CORSICANA,Corsicana,Corsicana
75110,CORSICANA,TX,NAVARRO,,NAVARRO,Corsicana,Navarro
75110,CORSICANA,TX,NAVARRO,,CORSICANA,Corsicana,Corsicana
75114,CRANDALL,TX,KAUFMAN,,CRANDALL,Crandall,Crandall
75115,DESOTO,TX,DALLAS,,DESOTO,Desoto,Desoto
